shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
8011233,47.25267012,-1.52893360,28522
8011233,47.25267012,-1.52893360,28531
8011233,47.25901094,-1.55730617,28532
8011233,47.25901094,-1.55730617,28541
8011233,47.25223092,-1.55271173,28542
8011233,47.25223092,-1.55271173,28551
8011233,47.25134494,-1.54960493,28552
8011233,47.25134494,-1.54960493,28561
8011233,47.24857841,-1.55152016,28562
8011233,47.24857841,-1.55152016,28571
8011233,47.24541603,-1.55181925,28572
8011233,47.24541603,-1.55181925,28581
8011233,47.24378992,-1.55196551,28582
8010234,47.24378992,-1.55196551,29121
8010234,47.24559572,-1.55183232,29122
8010234,47.24559572,-1.55183232,29131
8010234,47.24895114,-1.55115045,29132
8010234,47.24895114,-1.55115045,29141
8010234,47.25214465,-1.54992762,29142
8010234,47.25214465,-1.54992762,29151
8010234,47.25240616,-1.55285676,29152
8010234,47.25240616,-1.55285676,29161
8010234,47.25937477,-1.55720037,29162
8010234,47.25937477,-1.55720037,29171
8010234,47.25390143,-1.52981631,29172
8010234,47.25390143,-1.52981631,29181
8010234,47.25148302,-1.52673138,29182
8010234,47.25148302,-1.52673138,29191
8010234,47.24830448,-1.52213693,29192
8010234,47.24830448,-1.52213693,29201
8010234,47.25160798,-1.51761350,29202
8010234,47.25160798,-1.51761350,29211
8010234,47.25484788,-1.51229125,29212
8010234,47.25484788,-1.51229125,29221
8010234,47.25533492,-1.50849013,29222
8010234,47.25533492,-1.50849013,29231
8010234,47.25421089,-1.50708649,29232
8010234,47.25421089,-1.50708649,29241
8010234,47.25168445,-1.50452395,29242
8010234,47.25168445,-1.50452395,29251
8010234,47.25007399,-1.50149834,29252
8010234,47.25007399,-1.50149834,29261
8010234,47.25176590,-1.49937116,29262
8010234,47.25176590,-1.49937116,29271
8010234,47.25411511,-1.49914288,29272
8010234,47.25411511,-1.49914288,29281
8010234,47.25447241,-1.49652294,29282
8010234,47.25447241,-1.49652294,29291
8010234,47.25688956,-1.49153714,29292
8010234,47.25688956,-1.49153714,29301
8010234,47.25673385,-1.48808660,29302
8010234,47.25673385,-1.48808660,29311
8010234,47.25323850,-1.48757200,29312
8010234,47.25323850,-1.48757200,29321
8010234,47.25071836,-1.48752402,29322
8010234,47.25071836,-1.48752402,29331
8010234,47.24831869,-1.48655882,29332
8010234,47.24831869,-1.48655882,29341
8010234,47.24568008,-1.48465082,29342
811084,47.20688247,-1.57267696,29361
811084,47.20473102,-1.57503087,29362
811084,47.20473102,-1.57503087,29371
811084,47.19987097,-1.58022598,29372
811084,47.19987097,-1.58022598,29381
811084,47.19894579,-1.58359414,29382
811084,47.19894579,-1.58359414,29391
811084,47.19821371,-1.58922286,29392
811084,47.19821371,-1.58922286,29401
811084,47.19786321,-1.59421874,29402
811084,47.19786321,-1.59421874,29411
811084,47.19827606,-1.60059220,29412
811084,47.19827606,-1.60059220,29421
811084,47.19850886,-1.60695252,29422
811084,47.19850886,-1.60695252,29431
811084,47.19994542,-1.61234453,29432
811084,47.19994542,-1.61234453,29441
811084,47.19803104,-1.61563916,29442
811084,47.19803104,-1.61563916,29451
811084,47.19631886,-1.61828778,29452
811084,47.19631886,-1.61828778,29461
811084,47.19453490,-1.62040235,29462
811084,47.19453490,-1.62040235,29471
811084,47.19475301,-1.62715773,29472
811084,47.19475301,-1.62715773,29481
811084,47.19494901,-1.63192940,29482
811084,47.19494901,-1.63192940,29491
811084,47.19457500,-1.63494095,29492
811084,47.19457500,-1.63494095,29501
811084,47.19414178,-1.63966591,29502
811084,47.19414178,-1.63966591,29511
811084,47.19408468,-1.64653306,29512
811084,47.19408468,-1.64653306,29521
811084,47.19541271,-1.64980340,29522
811084,47.19541271,-1.64980340,29531
811084,47.19591839,-1.65340905,29532
811084,47.19591839,-1.65340905,29541
811084,47.19757493,-1.66278320,29542
811084,47.19757493,-1.66278320,29551
811084,47.19655292,-1.66627488,29552
811084,47.19655292,-1.66627488,29561
811084,47.19643837,-1.66957006,29562
811084,47.19643837,-1.66957006,29571
811084,47.19786018,-1.67271604,29572
811084,47.19786018,-1.67271604,29581
811084,47.19920583,-1.67546000,29582
811084,47.19920583,-1.67546000,29591
811084,47.20098683,-1.67863326,29592
811084,47.20098683,-1.67863326,29601
811084,47.20086884,-1.67426307,29602
811084,47.20086884,-1.67426307,29611
811084,47.19962676,-1.67113033,29612
811084,47.19962676,-1.67113033,29621
811084,47.20071585,-1.66830435,29622
811084,47.20071585,-1.66830435,29631
811084,47.20419564,-1.66407105,29632
811084,47.20419564,-1.66407105,29641
811084,47.20496928,-1.66254284,29642
811084,47.20496928,-1.66254284,29651
811084,47.20494966,-1.65791541,29652
811084,47.20494966,-1.65791541,29661
811084,47.20665360,-1.65553130,29662
811084,47.20665360,-1.65553130,29671
811084,47.21003396,-1.65155368,29672
811084,47.21003396,-1.65155368,29681
811084,47.20775876,-1.64702227,29682
811084,47.20775876,-1.64702227,29691
811084,47.20794884,-1.64412854,29692
811084,47.20794884,-1.64412854,29701
811084,47.21000731,-1.64190242,29702
811084,47.21000731,-1.64190242,29711
811084,47.21324277,-1.63949923,29712
811084,47.21324277,-1.63949923,29721
811084,47.21077751,-1.62477596,29722
811084,47.21077751,-1.62477596,29731
811084,47.21109379,-1.61819026,29732
811084,47.21109379,-1.61819026,29741
811084,47.20976939,-1.61478790,29742
811084,47.20976939,-1.61478790,29751
811084,47.20897943,-1.61155733,29752
811197,47.20656376,-1.65552459,39371
811197,47.20497251,-1.65725626,39372
811197,47.20497251,-1.65725626,39381
811197,47.20522050,-1.66309030,39382
811197,47.20522050,-1.66309030,39391
811197,47.20401138,-1.66418944,39392
811197,47.20401138,-1.66418944,39401
811197,47.20042799,-1.66881145,39402
811197,47.20042799,-1.66881145,39411
811197,47.19962676,-1.67113033,39412
811197,47.19962676,-1.67113033,39421
811197,47.20202559,-1.67725739,39422
811197,47.20202559,-1.67725739,39431
811197,47.20107208,-1.67877182,39432
811197,47.20107208,-1.67877182,39441
811197,47.19962748,-1.67628456,39442
811197,47.19962748,-1.67628456,39451
811197,47.19761360,-1.67203679,39452
811197,47.19761360,-1.67203679,39461
811197,47.19619635,-1.66875905,39462
811197,47.19619635,-1.66875905,39471
811197,47.19672802,-1.66642012,39472
811197,47.19672802,-1.66642012,39481
811197,47.19749882,-1.66238105,39482
811197,47.19749882,-1.66238105,39491
811197,47.19547375,-1.65324375,39492
811197,47.19547375,-1.65324375,39501
811197,47.19442446,-1.64972979,39502
811198,47.20897943,-1.61155733,29771
811198,47.20985019,-1.61505823,29772
811198,47.20985019,-1.61505823,29781
811198,47.21111642,-1.61753102,29782
811198,47.21111642,-1.61753102,29791
811198,47.21086282,-1.62491446,29792
811198,47.21086282,-1.62491446,29801
811198,47.21305853,-1.63961773,29802
811198,47.21305853,-1.63961773,29811
811198,47.21028138,-1.64179062,29812
811198,47.21028138,-1.64179062,29821
811198,47.20803413,-1.64426706,29822
811198,47.20803413,-1.64426706,29831
811198,47.20775876,-1.64702227,29832
811198,47.20775876,-1.64702227,29841
811198,47.21011924,-1.65169222,29842
811198,47.21011924,-1.65169222,29851
811198,47.20656376,-1.65552459,29852
811198,47.20656376,-1.65552459,29861
811198,47.20497251,-1.65725626,29862
811198,47.20497251,-1.65725626,29871
811198,47.20522050,-1.66309030,29872
811198,47.20522050,-1.66309030,29881
811198,47.20401138,-1.66418944,29882
811198,47.20401138,-1.66418944,29891
811198,47.20042799,-1.66881145,29892
811198,47.20042799,-1.66881145,29901
811198,47.19962676,-1.67113033,29902
811198,47.19962676,-1.67113033,29911
811198,47.20202559,-1.67725739,29912
811198,47.20202559,-1.67725739,29921
811198,47.20107208,-1.67877182,29922
811198,47.20107208,-1.67877182,29931
811198,47.19962748,-1.67628456,29932
811198,47.19962748,-1.67628456,29941
811198,47.19761360,-1.67203679,29942
811198,47.19761360,-1.67203679,29951
811198,47.19619635,-1.66875905,29952
811198,47.19619635,-1.66875905,29961
811198,47.19672802,-1.66642012,29962
811198,47.19672802,-1.66642012,29971
811198,47.19749882,-1.66238105,29972
811198,47.19749882,-1.66238105,29981
811198,47.19547375,-1.65324375,29982
811198,47.19547375,-1.65324375,29991
811198,47.19442446,-1.64972979,29992
811198,47.19442446,-1.64972979,30001
811198,47.19344212,-1.64688166,30002
811198,47.19344212,-1.64688166,30011
811198,47.19415088,-1.63940230,30012
811198,47.19415088,-1.63940230,30021
811198,47.19458409,-1.63467734,30022
811198,47.19458409,-1.63467734,30031
811198,47.19494901,-1.63192940,30032
811198,47.19494901,-1.63192940,30041
811198,47.19474394,-1.62742134,30042
811198,47.19474394,-1.62742134,30051
811198,47.19503391,-1.61898568,30052
811198,47.19503391,-1.61898568,30061
811198,47.19622902,-1.61828114,30062
811198,47.19622902,-1.61828114,30071
811198,47.19812540,-1.61551398,30072
811198,47.19812540,-1.61551398,30081
811198,47.19952783,-1.61138865,30082
811198,47.19952783,-1.61138865,30091
811198,47.19820813,-1.60521242,30092
811198,47.19820813,-1.60521242,30101
811198,47.19820423,-1.60005832,30102
811198,47.19820423,-1.60005832,30111
811198,47.19778236,-1.59394851,30112
811198,47.19778236,-1.59394851,30121
811198,47.19822269,-1.58895923,30122
811198,47.19822269,-1.58895923,30131
811198,47.19885595,-1.58358756,30132
811198,47.19885595,-1.58358756,30141
811198,47.19998770,-1.57944161,30142
811198,47.19998770,-1.57944161,30151
811198,47.20538231,-1.57441766,30152
811198,47.20538231,-1.57441766,30161
811198,47.20688247,-1.57267696,30162
871167,47.26975159,-1.45660101,30511
871167,47.26753137,-1.45564960,30512
871167,47.26753137,-1.45564960,30521
871167,47.26545739,-1.45298870,30522
871167,47.26545739,-1.45298870,30531
871167,47.26256713,-1.44775658,30532
871167,47.26256713,-1.44775658,30541
871167,47.26240475,-1.44721591,30542
871167,47.26240475,-1.44721591,30551
871167,47.25987483,-1.45021176,30552
871167,47.25987483,-1.45021176,30561
871167,47.25814223,-1.45908439,30562
871167,47.25814223,-1.45908439,30571
871167,47.25709013,-1.46641753,30572
871167,47.25709013,-1.46641753,30581
871167,47.25657559,-1.46836515,30582
871167,47.25657559,-1.46836515,30591
871167,47.25501604,-1.47195795,30592
871167,47.25501604,-1.47195795,30601
871167,47.25961410,-1.47453446,30602
871167,47.25961410,-1.47453446,30611
871167,47.26130379,-1.47518410,30612
871167,47.26130379,-1.47518410,30621
871167,47.26333542,-1.47638737,30622
871167,47.26333542,-1.47638737,30631
871167,47.26208697,-1.48145788,30632
871167,47.26208697,-1.48145788,30641
871167,47.26337592,-1.48604815,30642
871167,47.26337592,-1.48604815,30651
871167,47.25990043,-1.48765170,30652
871167,47.25990043,-1.48765170,30661
871167,47.25673385,-1.48808660,30662
871167,47.25673385,-1.48808660,30671
871167,47.25698816,-1.49127963,30672
871167,47.25698816,-1.49127963,30681
871167,47.25445925,-1.49691883,30682
871167,47.25445925,-1.49691883,30691
871167,47.25402527,-1.49913644,30692
871167,47.25402527,-1.49913644,30701
871167,47.25150513,-1.49908791,30702
871167,47.25150513,-1.49908791,30711
871167,47.24705446,-1.49480082,30712
871167,47.24705446,-1.49480082,30721
871167,47.24236480,-1.49499380,30722
871167,47.24236480,-1.49499380,30731
871167,47.23994541,-1.49733308,30732
871167,47.23994541,-1.49733308,30741
871167,47.23848357,-1.50066651,30742
871167,47.23848357,-1.50066651,30751
871167,47.23557528,-1.50416036,30752
871167,47.23557528,-1.50416036,30761
871167,47.23560107,-1.50879037,30762
871167,47.23560107,-1.50879037,30771
871167,47.23335669,-1.51127357,30772
871167,47.23335669,-1.51127357,30781
871167,47.23157642,-1.51603777,30782
871167,47.23157642,-1.51603777,30791
871167,47.22985168,-1.51644242,30792
871167,47.22985168,-1.51644242,30801
871167,47.22763193,-1.51548924,30802
871167,47.22763193,-1.51548924,30811
871167,47.22658792,-1.51977705,30812
871167,47.22658792,-1.51977705,30821
871167,47.22615791,-1.52186142,30822
871068,47.22615791,-1.52186142,30181
871068,47.22707245,-1.51875427,30182
871068,47.22707245,-1.51875427,30191
871068,47.22753768,-1.51561466,30192
871068,47.22753768,-1.51561466,30201
871068,47.23021107,-1.51646831,30202
871068,47.23021107,-1.51646831,30211
871068,47.23158083,-1.51590587,30212
871068,47.23158083,-1.51590587,30221
871068,47.23355399,-1.51075885,30222
871068,47.23355399,-1.51075885,30231
871068,47.23588821,-1.50828208,30232
871068,47.23588821,-1.50828208,30241
871068,47.23539998,-1.50401554,30242
871068,47.23539998,-1.50401554,30251
871068,47.23849235,-1.50040266,30252
871068,47.23849235,-1.50040266,30261
871068,47.24014265,-1.49681824,30262
871068,47.24014265,-1.49681824,30271
871068,47.24317344,-1.49505175,30272
871068,47.24317344,-1.49505175,30281
871068,47.24723416,-1.49481369,30282
871068,47.24723416,-1.49481369,30291
871068,47.25176590,-1.49937116,30292
871068,47.25176590,-1.49937116,30301
871068,47.25411511,-1.49914288,30302
871068,47.25411511,-1.49914288,30311
871068,47.25447241,-1.49652294,30312
871068,47.25447241,-1.49652294,30321
871068,47.25688956,-1.49153714,30322
871068,47.25688956,-1.49153714,30331
871068,47.25673385,-1.48808660,30332
871068,47.25673385,-1.48808660,30341
871068,47.26062797,-1.48743916,30342
871068,47.26062797,-1.48743916,30351
871068,47.26319622,-1.48603530,30352
871068,47.26319622,-1.48603530,30361
871068,47.26199275,-1.48158345,30362
871068,47.26199275,-1.48158345,30371
871068,47.26333978,-1.47625538,30372
871068,47.26333978,-1.47625538,30381
871068,47.26094875,-1.47502649,30382
871068,47.26094875,-1.47502649,30391
871068,47.25818959,-1.47403605,30392
871068,47.25818959,-1.47403605,30401
871068,47.25511460,-1.47170041,30402
871068,47.25511460,-1.47170041,30411
871068,47.25627992,-1.46913780,30412
871068,47.25627992,-1.46913780,30421
871068,47.25709884,-1.46615358,30422
871068,47.25709884,-1.46615358,30431
871068,47.25816395,-1.45842451,30432
871068,47.25816395,-1.45842451,30441
871068,47.26054278,-1.44906847,30442
871068,47.26054278,-1.44906847,30451
871068,47.26249027,-1.44735426,30452
871068,47.26249027,-1.44735426,30461
871068,47.26417032,-1.45104526,30462
871068,47.26417032,-1.45104526,30471
871068,47.26563709,-1.45300144,30472
871068,47.26563709,-1.45300144,30481
871068,47.26816466,-1.45556222,30482
871068,47.26816466,-1.45556222,30491
871068,47.26975159,-1.45660101,30492
8811171,47.18492132,-1.67438937,30841
8811171,47.18013487,-1.67733351,30842
8811171,47.18013487,-1.67733351,30851
8811171,47.17728552,-1.67896934,30852
8811171,47.17728552,-1.67896934,30861
8811171,47.16477019,-1.67882328,30862
8811171,47.16477019,-1.67882328,30871
8811171,47.16057526,-1.67771637,30872
8811171,47.16057526,-1.67771637,30881
8811171,47.15758297,-1.67828442,30882
8811171,47.15758297,-1.67828442,30891
8811171,47.15426600,-1.68041263,30892
8811171,47.15426600,-1.68041263,30901
8811171,47.15316280,-1.68363101,30902
8811171,47.15316280,-1.68363101,30911
8811171,47.15160805,-1.68945617,30912
8811171,47.15160805,-1.68945617,30921
8811171,47.14793376,-1.69406522,30922
8811171,47.14793376,-1.69406522,30931
8811171,47.14590655,-1.69536499,30932
8811171,47.14590655,-1.69536499,30941
8811171,47.14396012,-1.69178590,30942
8811171,47.14396012,-1.69178590,30951
8811171,47.14306629,-1.68643787,30952
8811171,47.14306629,-1.68643787,30961
8811171,47.13847955,-1.68107712,30962
8811171,47.13847955,-1.68107712,30971
8811171,47.14178867,-1.67142407,30972
8811171,47.14178867,-1.67142407,30981
8811171,47.14388036,-1.66049085,30982
8811171,47.14388036,-1.66049085,30991
8811171,47.14700488,-1.64831344,30992
8811171,47.14700488,-1.64831344,31001
8811171,47.14947537,-1.63938699,31002
8811171,47.14947537,-1.63938699,31011
8811171,47.15470661,-1.63396536,31012
8811171,47.15470661,-1.63396536,31021
8811171,47.16278170,-1.62703642,31022
8811171,47.16278170,-1.62703642,31031
8811171,47.16590439,-1.62528649,31032
8811171,47.16590439,-1.62528649,31041
8811171,47.17162796,-1.62386080,31042
8811171,47.17162796,-1.62386080,31051
8811171,47.17534325,-1.62321096,31052
8811171,47.17534325,-1.62321096,31061
8811171,47.17665160,-1.61921271,31062
8811171,47.17665160,-1.61921271,31071
8811171,47.17610474,-1.61415268,31072
8811171,47.17610474,-1.61415268,31081
8811171,47.17424115,-1.61071290,31082
8811171,47.17424115,-1.61071290,31091
8811171,47.17483933,-1.60639797,31092
8811171,47.17483933,-1.60639797,31101
8811171,47.17741844,-1.60209659,31102
8811171,47.17741844,-1.60209659,31111
8811171,47.17903610,-1.59693154,31112
8811171,47.17903610,-1.59693154,31121
8811171,47.17690246,-1.59347239,31122
8811172,47.18492132,-1.67438937,31441
8811172,47.18013487,-1.67733351,31442
8811172,47.18013487,-1.67733351,31451
8811172,47.17728552,-1.67896934,31452
8811172,47.17728552,-1.67896934,31461
8811172,47.16477019,-1.67882328,31462
8811172,47.16477019,-1.67882328,31471
8811172,47.16057526,-1.67771637,31472
8811172,47.16057526,-1.67771637,31481
8811172,47.15758297,-1.67828442,31482
8811172,47.15758297,-1.67828442,31491
8811172,47.15426600,-1.68041263,31492
8811172,47.15426600,-1.68041263,31501
8811172,47.15316280,-1.68363101,31502
8811172,47.15316280,-1.68363101,31511
8811172,47.15160805,-1.68945617,31512
8811172,47.15160805,-1.68945617,31521
8811172,47.14793376,-1.69406522,31522
8811172,47.14793376,-1.69406522,31531
8811172,47.14590655,-1.69536499,31532
8811172,47.14590655,-1.69536499,31541
8811172,47.14396012,-1.69178590,31542
8811172,47.14396012,-1.69178590,31551
8811172,47.14391168,-1.68544517,31552
8811172,47.14391168,-1.68544517,31561
8811172,47.14358417,-1.67934761,31562
8811172,47.14358417,-1.67934761,31571
8811172,47.14178867,-1.67142407,31572
8811172,47.14178867,-1.67142407,31581
8811172,47.14388036,-1.66049085,31582
8811172,47.14388036,-1.66049085,31591
8811172,47.14700488,-1.64831344,31592
8811172,47.14700488,-1.64831344,31601
8811172,47.14947537,-1.63938699,31602
8811172,47.14947537,-1.63938699,31611
8811172,47.15470661,-1.63396536,31612
8811172,47.15470661,-1.63396536,31621
8811172,47.16278170,-1.62703642,31622
8811172,47.16278170,-1.62703642,31631
8811172,47.16590439,-1.62528649,31632
8811172,47.16590439,-1.62528649,31641
8811172,47.17162796,-1.62386080,31642
8811172,47.17162796,-1.62386080,31651
8811172,47.17534325,-1.62321096,31652
8811172,47.17534325,-1.62321096,31661
8811172,47.17665160,-1.61921271,31662
8811172,47.17665160,-1.61921271,31671
8811172,47.17610474,-1.61415268,31672
8811172,47.17610474,-1.61415268,31681
8811172,47.17424115,-1.61071290,31682
8811172,47.17424115,-1.61071290,31691
8811172,47.17483933,-1.60639797,31692
8811172,47.17483933,-1.60639797,31701
8811172,47.17741844,-1.60209659,31702
8811172,47.17741844,-1.60209659,31711
8811172,47.17903610,-1.59693154,31712
8811172,47.17903610,-1.59693154,31721
8811172,47.17690246,-1.59347239,31722
8810173,47.17690246,-1.59347239,31141
8810173,47.17938648,-1.59722149,31142
8810173,47.17938648,-1.59722149,31151
8810173,47.17741393,-1.60222835,31152
8810173,47.17741393,-1.60222835,31161
8810173,47.17483031,-1.60666149,31162
8810173,47.17483031,-1.60666149,31171
8810173,47.17441632,-1.61085790,31172
8810173,47.17441632,-1.61085790,31181
8810173,47.17602394,-1.61388252,31182
8810173,47.17602394,-1.61388252,31191
8810173,47.17633680,-1.62051042,31192
8810173,47.17633680,-1.62051042,31201
8810173,47.17415264,-1.62378337,31202
8810173,47.17415264,-1.62378337,31211
8810173,47.17098093,-1.62434128,31212
8810173,47.17098093,-1.62434128,31221
8810173,47.16599423,-1.62529314,31222
8810173,47.16599423,-1.62529314,31231
8810173,47.16231434,-1.62753008,31232
8810173,47.16231434,-1.62753008,31241
8810173,47.15330444,-1.63544591,31242
8810173,47.15330444,-1.63544591,31251
8810173,47.15032034,-1.63839344,31252
8810173,47.15032034,-1.63839344,31261
8810173,47.14668519,-1.64974194,31262
8810173,47.14668519,-1.64974194,31271
8810173,47.14396105,-1.66076091,31272
8810173,47.14396105,-1.66076091,31281
8810173,47.14187393,-1.67156247,31282
8810173,47.14187393,-1.67156247,31291
8810173,47.13848415,-1.68094546,31292
8810173,47.13848415,-1.68094546,31301
8810173,47.14297645,-1.68643112,31302
8810173,47.14297645,-1.68643112,31311
8810173,47.14396473,-1.69165422,31312
8810173,47.14396473,-1.69165422,31321
8810173,47.14608161,-1.69551020,31322
8810173,47.14608161,-1.69551020,31331
8810173,47.14840602,-1.69344058,31332
8810173,47.14840602,-1.69344058,31341
8810173,47.15189600,-1.68894964,31342
8810173,47.15189600,-1.68894964,31351
8810173,47.15337928,-1.68259089,31352
8810173,47.15337928,-1.68259089,31361
8810173,47.15397809,-1.68091922,31362
8810173,47.15397809,-1.68091922,31371
8810173,47.15731344,-1.67826421,31372
8810173,47.15731344,-1.67826421,31381
8810173,47.15986113,-1.67753078,31382
8810173,47.15986113,-1.67753078,31391
8810173,47.16439245,-1.67932324,31392
8810173,47.16439245,-1.67932324,31401
8810173,47.17755964,-1.67885779,31402
8810173,47.17755964,-1.67885779,31411
8810173,47.17977092,-1.67743833,31412
8810173,47.17977092,-1.67743833,31421
8810173,47.18501575,-1.67426432,31422
8810174,47.17690246,-1.59347239,31741
8810174,47.17938648,-1.59722149,31742
8810174,47.17938648,-1.59722149,31751
8810174,47.17741393,-1.60222835,31752
8810174,47.17741393,-1.60222835,31761
8810174,47.17483031,-1.60666149,31762
8810174,47.17483031,-1.60666149,31771
8810174,47.17441632,-1.61085790,31772
8810174,47.17441632,-1.61085790,31781
8810174,47.17602394,-1.61388252,31782
8810174,47.17602394,-1.61388252,31791
8810174,47.17633680,-1.62051042,31792
8810174,47.17633680,-1.62051042,31801
8810174,47.17415264,-1.62378337,31802
8810174,47.17415264,-1.62378337,31811
8810174,47.17098093,-1.62434128,31812
8810174,47.17098093,-1.62434128,31821
8810174,47.16599423,-1.62529314,31822
8810174,47.16599423,-1.62529314,31831
8810174,47.16231434,-1.62753008,31832
8810174,47.16231434,-1.62753008,31841
8810174,47.15330444,-1.63544591,31842
8810174,47.15330444,-1.63544591,31851
8810174,47.15032034,-1.63839344,31852
8810174,47.15032034,-1.63839344,31861
8810174,47.14668519,-1.64974194,31862
8810174,47.14668519,-1.64974194,31871
8810174,47.14396105,-1.66076091,31872
8810174,47.14396105,-1.66076091,31881
8810174,47.14187393,-1.67156247,31882
8810174,47.14187393,-1.67156247,31891
8810174,47.14366941,-1.67948603,31892
8810174,47.14366941,-1.67948603,31901
8810174,47.14399692,-1.68558360,31902
8810174,47.14399692,-1.68558360,31911
8810174,47.14396473,-1.69165422,31912
8810174,47.14396473,-1.69165422,31921
8810174,47.14608161,-1.69551020,31922
8810174,47.14608161,-1.69551020,31931
8810174,47.14840602,-1.69344058,31932
8810174,47.14840602,-1.69344058,31941
8810174,47.15189600,-1.68894964,31942
8810174,47.15189600,-1.68894964,31951
8810174,47.15337928,-1.68259089,31952
8810174,47.15337928,-1.68259089,31961
8810174,47.15397809,-1.68091922,31962
8810174,47.15397809,-1.68091922,31971
8810174,47.15731344,-1.67826421,31972
8810174,47.15731344,-1.67826421,31981
8810174,47.15986113,-1.67753078,31982
8810174,47.15986113,-1.67753078,31991
8810174,47.16439245,-1.67932324,31992
8810174,47.16439245,-1.67932324,32001
8810174,47.17755964,-1.67885779,32002
8810174,47.17755964,-1.67885779,32011
8810174,47.17977092,-1.67743833,32012
8810174,47.17977092,-1.67743833,32021
8810174,47.18501575,-1.67426432,32022
891079,47.23809541,-1.58712525,32431
891079,47.23525187,-1.59128052,32432
891079,47.23525187,-1.59128052,32441
891079,47.23366160,-1.59301502,32442
891079,47.23366160,-1.59301502,32451
891079,47.23328862,-1.59602902,32452
891079,47.23328862,-1.59602902,32461
891079,47.23372865,-1.59897057,32462
891079,47.23372865,-1.59897057,32471
891079,47.23522868,-1.60251920,32472
891079,47.23522868,-1.60251920,32481
891079,47.23649968,-1.60486096,32482
891079,47.23649968,-1.60486096,32491
891079,47.23716387,-1.60914177,32492
891079,47.23716387,-1.60914177,32501
891079,47.23761711,-1.61168790,32502
891079,47.23761711,-1.61168790,32511
891079,47.24067675,-1.60913647,32512
891079,47.24067675,-1.60913647,32521
891079,47.24242889,-1.60794317,32522
891079,47.24242889,-1.60794317,32531
891079,47.24446859,-1.60624195,32532
891079,47.24446859,-1.60624195,32541
891079,47.24595568,-1.60489667,32542
891079,47.24595568,-1.60489667,32551
891079,47.24700256,-1.60325434,32552
891079,47.24700256,-1.60325434,32561
891079,47.24947268,-1.60740464,32562
891079,47.24947268,-1.60740464,32571
891079,47.25167763,-1.61140346,32572
891079,47.25167763,-1.61140346,32581
891079,47.25443054,-1.61517856,32582
891079,47.25443054,-1.61517856,32591
891079,47.25599275,-1.61952741,32592
891079,47.25599275,-1.61952741,32601
891079,47.25759558,-1.62268887,32602
891079,47.25759558,-1.62268887,32611
891079,47.26104953,-1.62440007,32612
891079,47.26104953,-1.62440007,32621
891079,47.26062490,-1.63151308,32622
891079,47.26062490,-1.63151308,32631
891079,47.25997230,-1.63477224,32632
891079,47.25997230,-1.63477224,32641
891079,47.25996214,-1.63768218,32642
891079,47.25996214,-1.63768218,32651
891079,47.26138358,-1.64347712,32652
891079,47.26138358,-1.64347712,32661
891079,47.26387299,-1.64181008,32662
891079,47.26387299,-1.64181008,32671
891079,47.26508756,-1.63793097,32672
891079,47.26508756,-1.63793097,32681
891079,47.26545709,-1.63504746,32682
891079,47.26545709,-1.63504746,32691
891079,47.26546265,-1.63226920,32692
891079,47.26546265,-1.63226920,32701
891079,47.26509152,-1.62734593,32702
891079,47.26509152,-1.62734593,32711
891079,47.26466582,-1.62400648,32712
891079,47.26466582,-1.62400648,32721
891079,47.27063608,-1.62325796,32722
891079,47.27063608,-1.62325796,32731
891079,47.27095614,-1.61917944,32732
891079,47.27095614,-1.61917944,32741
891079,47.26905318,-1.61162839,32742
891079,47.26905318,-1.61162839,32751
891079,47.26664252,-1.60046790,32752
891079,47.26664252,-1.60046790,32761
891079,47.26414967,-1.59697649,32762
891079,47.26414967,-1.59697649,32771
891079,47.26169717,-1.59229764,32772
891079,47.26169717,-1.59229764,32781
891079,47.26084370,-1.58826584,32782
891079,47.26084370,-1.58826584,32791
891079,47.26197111,-1.58424716,32792
891180,47.26169710,-1.58435937,32041
891180,47.26092905,-1.58840441,32042
891180,47.26092905,-1.58840441,32051
891180,47.26203856,-1.59285196,32052
891180,47.26203856,-1.59285196,32061
891180,47.26297286,-1.59450834,32062
891180,47.26297286,-1.59450834,32071
891180,47.26423951,-1.59698311,32072
891180,47.26423951,-1.59698311,32081
891180,47.26682220,-1.60048113,32082
891180,47.26682220,-1.60048113,32091
891180,47.26897238,-1.61135777,32092
891180,47.26897238,-1.61135777,32101
891180,47.27121209,-1.61959538,32102
891180,47.27121209,-1.61959538,32111
891180,47.27137293,-1.62278323,32112
891180,47.27137293,-1.62278323,32121
891180,47.26459864,-1.62333993,32122
891180,47.26459864,-1.62333993,32131
891180,47.26507792,-1.62774187,32132
891180,47.26507792,-1.62774187,32141
891180,47.26554341,-1.63253983,32142
891180,47.26554341,-1.63253983,32151
891180,47.26546164,-1.63491548,32152
891180,47.26546164,-1.63491548,32161
891180,47.26496588,-1.63884814,32162
891180,47.26496588,-1.63884814,32171
891180,47.26367965,-1.64219263,32172
891180,47.26367965,-1.64219263,32181
891180,47.26110495,-1.64372099,32182
891180,47.26110495,-1.64372099,32191
891180,47.25995304,-1.63794611,32192
891180,47.25995304,-1.63794611,32201
891180,47.26007577,-1.63438301,32202
891180,47.26007577,-1.63438301,32211
891180,47.26063398,-1.63124914,32212
891180,47.26063398,-1.63124914,32221
891180,47.26105406,-1.62426809,32222
